False Positive Rate (FPR),True Positive Rate (TPR),Threshold
0.006997178883080377,0.7411604714415231,0.1343459
0.006997178883080377,0.7416137805983681,0.13427216
0.007007290413258239,0.7416137805983681,0.13426284
0.007007290413258239,0.7420670897552131,0.13423254
0.007078071124503271,0.7420670897552131,0.13387772
0.007078071124503271,0.742520398912058,0.13386269
0.007083126889592202,0.742520398912058,0.13385075
0.007083126889592202,0.742973708068903,0.13384531
0.007108405715036857,0.742973708068903,0.13372307
0.007108405715036857,0.743427017225748,0.13368002
0.0071336845404815115,0.743427017225748,0.13352706
0.0071336845404815115,0.7438803263825929,0.1335064
0.007153907600837234,0.7438803263825929,0.13332918
0.007153907600837234,0.7443336355394379,0.13330996
0.007194353721548682,0.7443336355394379,0.13302663
0.007194353721548682,0.7452402538531279,0.13301428
0.007214576781904405,0.7452402538531279,0.13287729
0.007214576781904405,0.7456935630099728,0.13286626
0.00723985560734906,0.7456935630099728,0.13272579
0.00723985560734906,0.7461468721668177,0.1327255
0.007290413258238369,0.7461468721668177,0.13219099
0.007290413258238369,0.7466001813236628,0.13215558
0.007305580553505162,0.7466001813236628,0.13207349
0.007305580553505162,0.7470534904805077,0.13200848
0.007431974680728435,0.7470534904805077,0.13099776
0.007431974680728435,0.7475067996373527,0.1309914
0.0074420862109062964,0.7475067996373527,0.1308975
0.0074420862109062964,0.7479601087941976,0.13084267
0.00746230927126202,0.7479601087941976,0.13069217
0.00746230927126202,0.7484134179510427,0.13069186
0.0074976996268845365,0.7484134179510427,0.13046648
0.0074976996268845365,0.7488667271078876,0.1304345
0.0075735361032185,0.7488667271078876,0.12975645
0.0075735361032185,0.7493200362647325,0.12973863
0.007593759163574224,0.7493200362647325,0.12958807
0.007593759163574224,0.7497733454215775,0.12957194
0.007654428344641395,0.7497733454215775,0.12908255
0.007654428344641395,0.7502266545784225,0.12904942
0.007659484109730326,0.7502266545784225,0.12903675
0.007659484109730326,0.7506799637352675,0.12902465
0.007710041760619635,0.7506799637352675,0.12871552
0.007710041760619635,0.7511332728921124,0.12869687
0.007770710941686805,0.7511332728921124,0.12793237
0.007770710941686805,0.7520398912058024,0.12779899
0.007811157062398252,0.7520398912058024,0.12729752
0.007811157062398252,0.7524932003626473,0.12727447
0.007836435887842908,0.7524932003626473,0.12707907
0.007836435887842908,0.7529465095194923,0.12706333
0.007886993538732217,0.7529465095194923,0.12656985
0.007886993538732217,0.7533998186763372,0.12655216
0.00791227236417687,0.7533998186763372,0.12645671
0.00791227236417687,0.7538531278331823,0.12643608
0.007917328129265802,0.7538531278331823,0.12639757
0.007917328129265802,0.7543064369900272,0.12634724
0.007922383894354732,0.7543064369900272,0.12634653
0.007922383894354732,0.7547597461468721,0.1263088
0.00796283001506618,0.7547597461468721,0.12593462
0.00796283001506618,0.7552130553037172,0.1259317
0.00802349919613335,0.7552130553037172,0.12555489
0.00802349919613335,0.7556663644605621,0.1255453
0.008033610726311213,0.7556663644605621,0.12553559
0.008033610726311213,0.7561196736174071,0.12546413
0.008058889551755868,0.7561196736174071,0.125205
0.008058889551755868,0.757026291931097,0.12519255
0.00806900108193373,0.757026291931097,0.12506425
0.00806900108193373,0.757479601087942,0.12502
0.008089224142289452,0.757479601087942,0.12495149
0.008089224142289452,0.7579329102447869,0.12493179
0.008094279907378384,0.7579329102447869,0.124910556
0.008094279907378384,0.7583862194016319,0.124752864
0.008154949088445555,0.7583862194016319,0.1244616
0.008154949088445555,0.7588395285584769,0.12445811
0.00819033944406807,0.7588395285584769,0.12421449
0.00819033944406807,0.7592928377153219,0.12419292
0.008220674034601656,0.7592928377153219,0.12392446
0.008220674034601656,0.7597461468721668,0.12391243
0.008251008625135241,0.7597461468721668,0.1237059
0.008251008625135241,0.7606527651858568,0.12358841
0.008276287450579897,0.7606527651858568,0.123401165
0.008276287450579897,0.7615593834995467,0.123392016
0.008281343215668827,0.7615593834995467,0.123391524
0.008281343215668827,0.7620126926563917,0.123343945
0.008311677806202412,0.7620126926563917,0.123152144
0.008311677806202412,0.7624660018132366,0.12312136
0.008362235457091721,0.7624660018132366,0.1227643
0.008362235457091721,0.7629193109700816,0.12271205
0.008397625812714238,0.7629193109700816,0.122524194
0.008397625812714238,0.7633726201269265,0.12245132
0.0084077373428921,0.7633726201269265,0.122353844
0.0084077373428921,0.7638259292837716,0.12235146
0.008433016168336754,0.7638259292837716,0.12223921
0.008433016168336754,0.7642792384406165,0.122210786
0.008448183463603548,0.7642792384406165,0.122160345
0.008448183463603548,0.7647325475974615,0.12208678
0.008508852644670719,0.7647325475974615,0.12182408
0.008508852644670719,0.7651858567543064,0.1217918
0.008529075705026442,0.7651858567543064,0.12176524
0.008529075705026442,0.7656391659111514,0.12173733
0.008544243000293234,0.7656391659111514,0.1216865
0.008544243000293234,0.7665457842248413,0.12161689
0.008599856416271475,0.7665457842248413,0.1212799
0.008599856416271475,0.7669990933816863,0.121235974
0.008604912181360405,0.7669990933816863,0.121114396
0.008604912181360405,0.7674524025385313,0.121104576
0.00868074865769437,0.7674524025385313,0.12067041
0.00868074865769437,0.7679057116953762,0.120663606
0.00874647360385047,0.7679057116953762,0.12011518
0.00874647360385047,0.7683590208522212,0.120113865
0.008766696664206194,0.7683590208522212,0.12000893
0.008766696664206194,0.7688123300090662,0.11996185
0.008877923496162675,0.7688123300090662,0.11912983
0.008877923496162675,0.7692656391659112,0.119124874
0.008882979261251605,0.7692656391659112,0.11905052
0.008882979261251605,0.7697189483227561,0.11897971
0.008888035026340536,0.7697189483227561,0.11893142
0.008888035026340536,0.770172257479601,0.11882068
0.008928481147051984,0.770172257479601,0.11842382
0.008928481147051984,0.7706255666364461,0.11839591
0.008943648442318776,0.7706255666364461,0.118270874
0.008943648442318776,0.771532184950136,0.11820772
0.008953759972496637,0.771532184950136,0.118148826
0.008953759972496637,0.7719854941069809,0.11814512
0.008973983032852361,0.7719854941069809,0.11796933
0.008973983032852361,0.772438803263826,0.11795576
0.009034652213919532,0.772438803263826,0.11747565
0.009034652213919532,0.7728921124206709,0.11741242
0.009090265629897773,0.7728921124206709,0.11706117
0.009090265629897773,0.7733454215775158,0.116983175
0.009105432925164565,0.7733454215775158,0.11691852
0.009105432925164565,0.7737987307343608,0.116886765
0.00913576751569815,0.7737987307343608,0.11666275
0.00913576751569815,0.7742520398912058,0.116649166
0.00918632516658746,0.7742520398912058,0.116428085
0.00918632516658746,0.7747053490480508,0.1164013
0.009221715522209977,0.7747053490480508,0.116306074
0.009231827052387839,0.7747053490480508,0.116271265
0.009312719293810733,0.7747053490480508,0.11571684
0.009312719293810733,0.7751586582048957,0.11571045
0.009449224951211867,0.7751586582048957,0.11484571
0.009449224951211867,0.7756119673617408,0.11484229
0.009479559541745453,0.7756119673617408,0.11476168
0.009479559541745453,0.7760652765185857,0.114672676
0.009509894132279038,0.7760652765185857,0.114498235
0.009509894132279038,0.7765185856754306,0.11449026
0.009540228722812624,0.7765185856754306,0.11433706
0.009540228722812624,0.7769718948322756,0.11432432
0.009605953668968725,0.7769718948322756,0.1136874
0.009605953668968725,0.7774252039891206,0.113628864
0.009641344024591242,0.7774252039891206,0.11334849
0.009641344024591242,0.7783318223028105,0.11328567
0.009646399789680172,0.7783318223028105,0.113283806
0.009646399789680172,0.7787851314596554,0.11323563
0.009828407332881685,0.7787851314596554,0.112383686
0.009828407332881685,0.7792384406165005,0.112325616
0.009884020748859926,0.7792384406165005,0.11180944
0.009884020748859926,0.7796917497733454,0.11180882
0.009889076513948856,0.7796917497733454,0.11176706
0.009889076513948856,0.7801450589301904,0.11175835
0.00990424380921565,0.7801450589301904,0.11164829
0.00990424380921565,0.7805983680870353,0.11161116
0.009929522634660303,0.7805983680870353,0.11133498
0.009929522634660303,0.7810516772438804,0.11126901
0.009995247580816404,0.7810516772438804,0.110988826
0.009995247580816404,0.7815049864007253,0.110981524
0.010015470641172128,0.7815049864007253,0.11086418
0.010015470641172128,0.7819582955575702,0.11077692
0.01002558217134999,0.7819582955575702,0.110724784
0.01002558217134999,0.7824116047144152,0.110686295
0.010101418647683954,0.7824116047144152,0.110208906
0.010101418647683954,0.7828649138712602,0.11020376
0.010126697473128608,0.7828649138712602,0.11000749
0.010126697473128608,0.7833182230281052,0.10997751
0.010151976298573263,0.7833182230281052,0.109708525
0.010151976298573263,0.7837715321849501,0.10968301
0.010187366654195779,0.7837715321849501,0.10955816
0.010187366654195779,0.7842248413417952,0.10955141
0.010202533949462573,0.7842248413417952,0.10949872
0.010202533949462573,0.7846781504986401,0.10941411
0.010217701244729364,0.7846781504986401,0.1093761
0.010217701244729364,0.785131459655485,0.10936925
0.010232868539996158,0.785131459655485,0.10926523
0.010232868539996158,0.786038077969175,0.10918376
0.010258147365440812,0.786038077969175,0.10905785
0.010258147365440812,0.78649138712602,0.109041
0.010278370425796535,0.78649138712602,0.10889782
0.010278370425796535,0.7869446962828649,0.10889234
0.010298593486152259,0.7869446962828649,0.10871721
0.010298593486152259,0.7883046237533998,0.10858304
0.010323872311596914,0.7883046237533998,0.10846087
0.010323872311596914,0.7887579329102448,0.10844567
0.01040476455301981,0.7887579329102448,0.10808867
0.01040476455301981,0.7892112420670897,0.108079046
0.01046543373408698,0.7892112420670897,0.1078321
0.01046543373408698,0.7896645512239348,0.107799545
0.010480601029353772,0.7896645512239348,0.1077462
0.010480601029353772,0.7905711695376246,0.10766759
0.010490712559531634,0.7905711695376246,0.10763444
0.010490712559531634,0.7910244786944697,0.10756817
0.010546325975509875,0.7910244786944697,0.10729658
0.010546325975509875,0.7914777878513146,0.10729402
0.01058677209622132,0.7914777878513146,0.10714041
0.01058677209622132,0.7919310970081596,0.10713118
0.010647441277288491,0.7919310970081596,0.10674452
0.010647441277288491,0.7923844061650045,0.10672861
0.010672720102733147,0.7923844061650045,0.10656166
0.010672720102733147,0.7928377153218495,0.10652808
0.010783946934689627,0.7928377153218495,0.10589457
0.010783946934689627,0.7932910244786945,0.105849914
0.010864839176112522,0.7932910244786945,0.10534531
0.010864839176112522,0.7941976427923844,0.105267785
0.010991233303335794,0.7941976427923844,0.1046977
0.010991233303335794,0.7946509519492294,0.10466528
0.011011456363691517,0.7946509519492294,0.10446363
0.011011456363691517,0.7951042611060744,0.10445908
0.011016512128780449,0.7951042611060744,0.104443125
0.011016512128780449,0.7955575702629193,0.104417935
0.01102662365895831,0.7955575702629193,0.10439018
0.01102662365895831,0.7960108794197642,0.10437576
0.01103167942404724,0.7960108794197642,0.104315795
0.01103167942404724,0.7964641885766093,0.10428132
0.01113279472582586,0.7964641885766093,0.10381365
0.01113279472582586,0.7969174977334542,0.103803575
0.01119851967198196,0.7969174977334542,0.10366111
0.01119851967198196,0.7973708068902992,0.103647314
0.011228854262515546,0.7973708068902992,0.103478074
0.011228854262515546,0.7978241160471442,0.10345141
0.011264244618138063,0.7978241160471442,0.103313535
0.011264244618138063,0.7982774252039891,0.10328983
0.011269300383226993,0.7982774252039891,0.103266396
0.011269300383226993,0.7987307343608341,0.10324254
0.011319858034116302,0.7987307343608341,0.102947675
0.011319858034116302,0.799184043517679,0.10290426
0.01136030415482775,0.799184043517679,0.102786
0.01136030415482775,0.7996373526745241,0.10275293
0.011587813583829642,0.7996373526745241,0.10169612
0.011587813583829642,0.8009972801450589,0.10166511
0.011592869348918572,0.8009972801450589,0.10161733
0.011592869348918572,0.8014505893019039,0.10160076
0.011658594295074674,0.8014505893019039,0.10123474
0.011658594295074674,0.8019038984587489,0.10123441
0.01168892888560826,0.8019038984587489,0.10108754
0.01168892888560826,0.8023572076155938,0.101085484
0.011825434543009394,0.8023572076155938,0.10041997
0.011825434543009394,0.8028105167724388,0.10040428
0.011835546073187255,0.8028105167724388,0.10036416
0.011835546073187255,0.8032638259292838,0.100357145
0.011896215254254426,0.8032638259292838,0.10005531
0.011896215254254426,0.8037171350861287,0.100038804
0.01192149407969908,0.8037171350861287,0.09992377
0.01192149407969908,0.8041704442429737,0.09988337
0.012012497851299837,0.8041704442429737,0.09948322
0.012012497851299837,0.8046237533998187,0.09946583
0.012073167032367008,0.8046237533998187,0.09920611
0.012073167032367008,0.8050770625566637,0.099204876
0.01218944962941242,0.8050770625566637,0.098725505
0.01218944962941242,0.8055303717135086,0.09865821
0.012219784219946005,0.8055303717135086,0.098570615
0.012219784219946005,0.8059836808703535,0.09855819
0.012260230340657452,0.8059836808703535,0.09837611
0.012260230340657452,0.8064369900271986,0.098353945
0.012310787991546761,0.8064369900271986,0.098240696
0.012310787991546761,0.8068902991840435,0.09817387
0.012336066816991415,0.8068902991840435,0.09807443
0.012336066816991415,0.8073436083408885,0.09806085
0.012346178347169277,0.8073436083408885,0.0980143
0.012346178347169277,0.8077969174977334,0.09799502
0.012351234112258209,0.8077969174977334,0.097978555
0.012351234112258209,0.8082502266545785,0.097976364
0.012366401407525,0.8082502266545785,0.097959615
0.012366401407525,0.8087035358114234,0.09795054
0.012371457172613932,0.8087035358114234,0.09794239
0.012371457172613932,0.8091568449682683,0.09793922
0.012487739769659343,0.8091568449682683,0.09748429
0.012487739769659343,0.8096101541251133,0.09748293
0.012598966601615823,0.8096101541251133,0.097019166
0.012598966601615823,0.8100634632819583,0.09701731
0.012654580017594062,0.8100634632819583,0.09674494
0.012654580017594062,0.8105167724388033,0.096690714
0.01275569531937268,0.8105167724388033,0.0962398
0.01275569531937268,0.8109700815956482,0.09622972
0.012760751084461612,0.8109700815956482,0.09620267
0.012760751084461612,0.8114233907524931,0.0961893
0.012786029909906266,0.8114233907524931,0.09612229
0.012786029909906266,0.8118766999093382,0.09609335
0.012826476030617713,0.8118766999093382,0.09586556
0.012826476030617713,0.8123300090661831,0.0958329
0.01286692215132916,0.8123300090661831,0.09573612
0.01286692215132916,0.8127833182230281,0.09573053
0.012877033681507022,0.8127833182230281,0.09565992
0.012877033681507022,0.8132366273798731,0.09564493
0.012922535567307401,0.8132366273798731,0.09548746
0.012922535567307401,0.8136899365367181,0.09548658
0.012952870157840987,0.8136899365367181,0.09538425
0.012952870157840987,0.814143245693563,0.09536175
0.013079264285064259,0.814143245693563,0.0948267
0.013079264285064259,0.8145965548504079,0.09481566
0.013165212291576084,0.8145965548504079,0.094420075
0.013165212291576084,0.8155031731640979,0.0944138
0.013190491117020739,0.8155031731640979,0.094311796
0.013190491117020739,0.8159564823209429,0.09427143
0.013235993002821116,0.8159564823209429,0.09418146
0.013235993002821116,0.8164097914777878,0.09416017
0.013246104532998978,0.8164097914777878,0.09412418
0.013246104532998978,0.8168631006346329,0.094122395
0.013296662183888287,0.8168631006346329,0.09390137
0.013296662183888287,0.8173164097914778,0.09390106
0.013352275599866528,0.8173164097914778,0.093699284
0.013352275599866528,0.8177697189483227,0.093698755
0.013433167841289423,0.8177697189483227,0.09327253
0.013433167841289423,0.8182230281051677,0.09326954
0.013549450438334833,0.8182230281051677,0.0928654
0.013549450438334833,0.8186763372620127,0.09285937
0.01358484079395735,0.8186763372620127,0.09270573
0.01358484079395735,0.8191296464188577,0.09269153
0.01358989655904628,0.8191296464188577,0.09266901
0.01358989655904628,0.8195829555757026,0.092663884
0.013660677270291313,0.8195829555757026,0.09233216
0.013660677270291313,0.8200362647325476,0.09232493
0.013670788800469175,0.8200362647325476,0.092293166
0.013670788800469175,0.8204895738893926,0.092281096
0.013716290686269552,0.8204895738893926,0.0920884
0.013716290686269552,0.8209428830462375,0.09206275
0.013837629048403894,0.8209428830462375,0.09176211
0.013837629048403894,0.8213961922030825,0.0917446
0.014110640363206164,0.8213961922030825,0.09054652
0.014110640363206164,0.8218495013599275,0.090541095
0.014176365309362267,0.8218495013599275,0.090247184
0.014176365309362267,0.8223028105167725,0.090208605
0.014206699899895852,0.8223028105167725,0.090143785
0.014206699899895852,0.8227561196736174,0.090115435
0.014216811430073714,0.8227561196736174,0.09006088
0.014216811430073714,0.8232094288304623,0.09002199
0.01425220178569623,0.8232094288304623,0.089897096
0.01425220178569623,0.8236627379873074,0.08988175
0.014272424846051953,0.8236627379873074,0.08985456
0.014272424846051953,0.8241160471441523,0.08984975
0.0143128709667634,0.8241160471441523,0.089606754
0.0143128709667634,0.8245693563009973,0.089603834
0.01442409779871988,0.8245693563009973,0.08920212
0.01442409779871988,0.8250226654578422,0.08917694
0.01453532463067636,0.8250226654578422,0.08880983
0.01453532463067636,0.8254759746146872,0.08880468
0.014601049576832462,0.8254759746146872,0.08856121
0.014601049576832462,0.8263825929283771,0.088437214
0.014666774522988564,0.8263825929283771,0.0881007
0.014666774522988564,0.8268359020852222,0.08809908
0.014686997583344288,0.8268359020852222,0.08802481
0.014686997583344288,0.8272892112420671,0.08800931
0.014692053348433218,0.8272892112420671,0.08800646
0.014692053348433218,0.827742520398912,0.08798355
0.014767889824767183,0.827742520398912,0.08788639
0.014767889824767183,0.828195829555757,0.08788227
0.014788112885122906,0.828195829555757,0.08785326
0.014788112885122906,0.828649138712602,0.087841265
0.014818447475656492,0.828649138712602,0.087696984
0.014818447475656492,0.829102447869447,0.087692946
0.015101570320636621,0.829102447869447,0.08678181
0.015101570320636621,0.8295557570262919,0.08676696
0.01530885668928279,0.8295557570262919,0.08593267
0.01530885668928279,0.8300090661831369,0.08592011
0.015354358575083167,0.8300090661831369,0.08576759
0.015354358575083167,0.8304623753399819,0.085766114
0.015359414340172099,0.8304623753399819,0.0857551
0.015359414340172099,0.8309156844968268,0.085741796
0.015465585407039647,0.8309156844968268,0.085412495
0.015465585407039647,0.8313689936536718,0.08540964
0.01553636611828468,0.8313689936536718,0.08520392
0.01553636611828468,0.8318223028105167,0.08520146
0.015581868004085057,0.8318223028105167,0.08504307
0.015581868004085057,0.8322756119673618,0.085026085
0.015789154372731224,0.8322756119673618,0.084494434
0.015789154372731224,0.8327289211242067,0.08449102
0.015910492734865566,0.8327289211242067,0.08404696
0.015910492734865566,0.8331822302810517,0.08401162
0.016016663801733118,0.8331822302810517,0.083723776
0.016016663801733118,0.8336355394378967,0.08372175
0.016067221452622425,0.8336355394378967,0.08356185
0.016067221452622425,0.8340888485947416,0.08356169
0.016127890633689596,0.8340888485947416,0.08339478
0.016127890633689596,0.8345421577515866,0.08333662
0.016178448284578904,0.8345421577515866,0.083193086
0.016178448284578904,0.8349954669084315,0.08316887
0.016385734653225074,0.8349954669084315,0.082619734
0.016385734653225074,0.8354487760652766,0.082615376
0.01643123653902545,0.8354487760652766,0.08250253
0.01643123653902545,0.8359020852221215,0.082499
0.01643629230411438,0.8359020852221215,0.08249833
0.01643629230411438,0.8363553943789664,0.082492046
0.016557630666248723,0.8363553943789664,0.08214052
0.016557630666248723,0.8368087035358114,0.08211462
0.016577853726604447,0.8368087035358114,0.08206603
0.016577853726604447,0.8372620126926564,0.08205083
0.016608188317138034,0.8372620126926564,0.08193555
0.016608188317138034,0.8377153218495014,0.08192603
0.016714359384005582,0.8377153218495014,0.08159064
0.016714359384005582,0.8381686310063463,0.08155875
0.016739638209450236,0.8381686310063463,0.08147191
0.016739638209450236,0.8386219401631912,0.08146763
0.01682053045087313,0.8386219401631912,0.08120221
0.01682053045087313,0.8390752493200363,0.08117907
0.017002537994074644,0.8390752493200363,0.080552675
0.017002537994074644,0.8395285584768812,0.08054891
0.017063207175141815,0.8395285584768812,0.08027996
0.017063207175141815,0.8404351767905711,0.080253296
0.017098597530764332,0.8404351767905711,0.08011287
0.017098597530764332,0.8408884859474162,0.08007382
0.017189601302365087,0.8408884859474162,0.079756424
0.017189601302365087,0.8413417951042611,0.07974757
0.017396887671011253,0.8413417951042611,0.07926926
0.017396887671011253,0.841795104261106,0.079262085
0.017553616388768113,0.841795104261106,0.078908265
0.017553616388768113,0.8422484134179511,0.07890698
0.017609229804746353,0.8422484134179511,0.07876163
0.017609229804746353,0.842701722574796,0.07876149
0.017695177811258178,0.842701722574796,0.07860297
0.017695177811258178,0.843155031731641,0.078600466
0.017776070052681073,0.843155031731641,0.078450836
0.017776070052681073,0.844061650045331,0.07839606
0.017846850763926104,0.844061650045331,0.0781596
0.017846850763926104,0.8445149592021759,0.07812644
0.017851906529015037,0.8445149592021759,0.07811969
0.017851906529015037,0.8449682683590208,0.078117184
0.01803896983730548,0.8449682683590208,0.07759354
0.01803896983730548,0.8454215775158658,0.07759151
0.01804908136748334,0.8454215775158658,0.07757205
0.01804908136748334,0.8458748866727108,0.07754033
0.018064248662750134,0.8458748866727108,0.077488884
0.018064248662750134,0.8463281958295558,0.077471144
0.018084471723105858,0.8463281958295558,0.07741796
0.018084471723105858,0.8467815049864007,0.07741582
0.018306925387018818,0.8467815049864007,0.07662663
0.018306925387018818,0.8476881233000907,0.07657863
0.0184838771651314,0.8476881233000907,0.07621467
0.0184838771651314,0.8481414324569356,0.076198004
0.018529379050931778,0.8481414324569356,0.076099396
0.018529379050931778,0.8485947416137806,0.07609569
0.01859004823199895,0.8485947416137806,0.07589234
0.01859004823199895,0.8490480507706256,0.075890794
0.01865071741306612,0.8490480507706256,0.075742014
0.01865071741306612,0.8495013599274706,0.07572815
0.01866588470833291,0.8495013599274706,0.075675696
0.01866588470833291,0.8499546690843155,0.075662926
0.018670940473421844,0.8499546690843155,0.075631
0.018670940473421844,0.8504079782411604,0.07561867
0.018681052003599704,0.8504079782411604,0.07560792
0.018681052003599704,0.8508612873980055,0.07560606
0.018903505667512664,0.8508612873980055,0.07499239
0.018903505667512664,0.8513145965548504,0.07498779
0.01893384025804625,0.8513145965548504,0.0748995
0.01893384025804625,0.8517679057116954,0.074893974
0.01893889602313518,0.8517679057116954,0.074886255
0.01893889602313518,0.8522212148685403,0.07485368
0.018959119083490905,0.8522212148685403,0.074755415
0.018959119083490905,0.8526745240253853,0.07474884
0.0189742863787577,0.8526745240253853,0.074711494
0.0189742863787577,0.8531278331822303,0.07470378
0.019080457445625247,0.8531278331822303,0.07440583
0.019080457445625247,0.8535811423390752,0.07438021
0.019151238156870278,0.8535811423390752,0.07420293
0.019151238156870278,0.8540344514959202,0.07417586
0.01915629392195921,0.8540344514959202,0.07416717
0.01915629392195921,0.8544877606527652,0.074156314
0.019227074633204243,0.8544877606527652,0.07394576
0.019227074633204243,0.8549410698096102,0.073927686
0.019449528297117203,0.8549410698096102,0.07345629
0.019449528297117203,0.8553943789664551,0.07343391
0.019540532068717958,0.8553943789664551,0.073228404
0.019540532068717958,0.8558476881233001,0.073199004
0.019682093491208023,0.8558476881233001,0.07285314
0.019682093491208023,0.8563009972801451,0.072816394
0.01971242808174161,0.8563009972801451,0.07277745
0.01971242808174161,0.85675430643699,0.07275456
0.019727595377008404,0.85675430643699,0.07273357
0.019727595377008404,0.857207615593835,0.072692245
0.019747818437364128,0.857207615593835,0.072648324
0.019747818437364128,0.85766092475068,0.07264509
0.01978320879298664,0.85766092475068,0.07248709
0.01978320879298664,0.858114233907525,0.07248391
0.019894435624943124,0.858114233907525,0.0723077
0.019894435624943124,0.8585675430643699,0.07229259
0.019919714450387777,0.8585675430643699,0.07224545
0.019919714450387777,0.8590208522212148,0.0722349
0.0199399375107435,0.8590208522212148,0.07214376
0.0199399375107435,0.8594741613780599,0.072141185
0.020010718221988532,0.8594741613780599,0.07188746
0.020010718221988532,0.8599274705349048,0.07188069
0.020015773987077465,0.8599274705349048,0.07187938
0.020015773987077465,0.8603807796917498,0.07186361
0.020076443168144636,0.8603807796917498,0.07174976
0.020076443168144636,0.8608340888485947,0.07174892
0.020152279644478598,0.8608340888485947,0.07154816
0.020152279644478598,0.8612873980054397,0.07154713
0.020369677543302628,0.8612873980054397,0.07102855
0.020369677543302628,0.8617407071622847,0.071010806
0.02054662932141521,0.8617407071622847,0.07054393
0.02054662932141521,0.8621940163191296,0.07053284
0.020582019677037725,0.8621940163191296,0.07048502
0.020582019677037725,0.8626473254759747,0.0704739
0.020597186972304518,0.8626473254759747,0.07043543
0.020597186972304518,0.8631006346328196,0.07043385
0.02060729850248238,0.8631006346328196,0.07038708
0.02060729850248238,0.8635539437896645,0.07038229
0.020733692629705654,0.8635539437896645,0.07019962
0.020743804159883514,0.8635539437896645,0.07019469
0.020758971455150307,0.8635539437896645,0.07016112
0.020758971455150307,0.8640072529465095,0.07015121
0.02087019828710679,0.8640072529465095,0.06985029
0.02087019828710679,0.8644605621033545,0.06984775
0.020895477112551443,0.8644605621033545,0.0698055
0.020895477112551443,0.8649138712601995,0.069793396
0.020986480884152198,0.8649138712601995,0.069622286
0.020986480884152198,0.8653671804170444,0.06961677
0.021583061164646047,0.8653671804170444,0.06834945
0.021583061164646047,0.8658204895738894,0.068348736
0.021699343761691456,0.8658204895738894,0.06799753
0.021699343761691456,0.8662737987307344,0.06798073
0.021734734117313973,0.8662737987307344,0.067896284
0.021734734117313973,0.8667271078875793,0.06789437
0.02177518023802542,0.8667271078875793,0.06778838
0.02177518023802542,0.8671804170444243,0.06778826
0.021815626358736868,0.8671804170444243,0.067741714
0.021815626358736868,0.8676337262012692,0.067735784
0.021906630130337622,0.8676337262012692,0.067468315
0.021906630130337622,0.8680870353581143,0.06746086
0.022078526143361275,0.8680870353581143,0.06708959
0.022078526143361275,0.8685403445149592,0.06708316
0.02210380496880593,0.8685403445149592,0.06699489
0.02210380496880593,0.8689936536718041,0.066975355
0.02215941838478417,0.8689936536718041,0.06682869
0.02215941838478417,0.8694469628286491,0.0667832
0.022174585680050964,0.8694469628286491,0.06676941
0.022174585680050964,0.8699002719854941,0.066763796
0.022189752975317754,0.8699002719854941,0.06671422
0.022189752975317754,0.8703535811423391,0.06671347
0.022523433471187196,0.8703535811423391,0.06605428
0.022523433471187196,0.870806890299184,0.0660536
0.02260432571261009,0.870806890299184,0.06588939
0.02260432571261009,0.8712601994560291,0.065887526
0.022796444785989464,0.8712601994560291,0.065524675
0.022796444785989464,0.871713508612874,0.06550763
0.02282677937652305,0.871713508612874,0.065436885
0.02282677937652305,0.8721668177697189,0.06542205
0.022902615852857012,0.8721668177697189,0.06530209
0.022902615852857012,0.8726201269265639,0.06529574
0.022968340799013116,0.8726201269265639,0.06513974
0.022968340799013116,0.8730734360834089,0.06513227
0.023013842684813494,0.8730734360834089,0.06506649
0.023013842684813494,0.8735267452402539,0.06506166
0.023200905993103937,0.8735267452402539,0.06471895
0.023200905993103937,0.8739800543970988,0.064708196
0.023251463643993244,0.8739800543970988,0.06457792
0.023251463643993244,0.8744333635539437,0.06456704
0.0232767424694379,0.8744333635539437,0.06449812
0.0232767424694379,0.8748866727107888,0.06449044
0.023312132825060415,0.8748866727107888,0.06441407
0.023312132825060415,0.8753399818676337,0.06441137
0.023519419193706585,0.8753399818676337,0.06403133
0.023519419193706585,0.8757932910244787,0.06401343
0.023580088374773756,0.8757932910244787,0.06392937
0.023580088374773756,0.8762466001813236,0.06392473
0.023590199904951616,0.8762466001813236,0.06389133
0.02360031143512948,0.8762466001813236,0.063889876
0.023640757555840924,0.8762466001813236,0.063820995
0.023640757555840924,0.8766999093381687,0.06381634
0.023746928622708476,0.8766999093381687,0.06360583
0.023746928622708476,0.8771532184950136,0.06360311
0.023848043924487094,0.8771532184950136,0.06333621
0.023848043924487094,0.8776065276518585,0.06332693
0.024373843493735906,0.8776065276518585,0.06239808
0.024373843493735906,0.8780598368087036,0.062389452
0.024586185627471006,0.8780598368087036,0.062064324
0.024596297157648866,0.8780598368087036,0.06205376
0.024707523989605348,0.8780598368087036,0.061893426
0.024707523989605348,0.8785131459655485,0.06188422
0.024712579754694278,0.8785131459655485,0.061883934
0.024712579754694278,0.8789664551223935,0.06186829
0.024788416231028242,0.8789664551223935,0.061789103
0.024788416231028242,0.8794197642792384,0.061787806
0.02496031224405189,0.8794197642792384,0.061402734
0.02496031224405189,0.8798730734360835,0.061392196
0.024980535304407615,0.8798730734360835,0.061291754
0.024980535304407615,0.8803263825929284,0.061280455
0.02534455039081064,0.8803263825929284,0.060601003
0.02534455039081064,0.8807796917497733,0.060594894
